ano,cobertura,doses,vacina_id,estado_uf,estado_cod_ibge
2010,90.13,19256,1,AC,12
2010,94.57,15578,2,AC,12
2010,94.35,15368,6,AC,12
2010,93.78,15726,8,AC,12
2010,0.86,68,10,AC,12
2010,109.85,87714,1,AM,13
2010,100.41,71222,2,AM,13
2010,89.66,67145,6,AM,13
2010,93.72,70130,8,AM,13
2010,1.15,947,10,AM,13
2010,3.2,5737,13,AM,13
2010,113.98,10908,1,RR,14
2010,93.06,9200,2,RR,14
2010,86.58,8744,6,RR,14
2010,90.41,8753,8,RR,14
2010,5.45,490,10,RR,14
2010,113.91,177783,1,PA,15
2010,108.48,144554,2,PA,15
2010,104.8,143762,6,PA,15
2010,106.8,143543,8,PA,15
2010,5.15,628,10,PA,15
2010,3.3,979,13,PA,15
2010,101.17,16539,1,AP,16
2010,117.16,13357,2,AP,16
2010,100.55,11777,6,AP,16
2010,111.93,12887,8,AP,16
2010,0.4,35,10,AP,16
2010,99.11,25117,1,TO,17
2010,106.48,24272,2,TO,17
2010,101.65,23189,6,TO,17
2010,104.8,24294,8,TO,17
2010,7.08,1075,10,TO,17
2010,105.56,154853,1,MA,21
2010,113.12,128998,2,MA,21
2010,112.12,129301,6,MA,21
2010,107.85,123872,8,MA,21
2010,1.33,868,10,MA,21
2010,54.31,51780,1,PI,22
2010,99.86,49411,2,PI,22
2010,96.98,47857,6,PI,22
2010,98.1,48739,8,PI,22
2010,0.66,58,10,PI,22
2010,2.46,181,13,PI,22
2010,97.67,140053,1,CE,23
2010,107.49,133300,2,CE,23
2010,0.37,217,6,CE,23
2010,106.23,130780,8,CE,23
2010,25.01,30280,10,CE,23
2010,3.21,1977,13,CE,23
2010,74.67,55014,1,RN,24
2010,102.74,46472,2,RN,24
2010,0.69,66,6,RN,24
2010,101.18,46096,8,RN,24
2010,2.53,358,10,RN,24
2010,58.15,65785,1,PB,25
2010,105.05,60780,2,PB,25
2010,18.04,191,6,PB,25
2010,100.36,58850,8,PB,25
2010,9.12,303,10,PB,25
2010,43.84,18702,13,PB,25
2010,82.03,152554,1,PE,26
2010,105.87,144905,2,PE,26
2010,2.66,407,6,PE,26
2010,102.12,140043,8,PE,26
2010,2.67,2953,10,PE,26
2010,98.82,56336,1,AL,27
2010,104.77,54905,2,AL,27
2010,1.64,149,6,AL,27
2010,101.02,53580,8,AL,27
2010,3.22,1654,10,AL,27
2010,7.77,3690,13,AL,27
2010,90.35,31892,1,SE,28
2010,102.94,34977,2,SE,28
2010,0.18,26,6,SE,28
2010,102.06,34597,8,SE,28
2010,0.43,31,10,SE,28
2010,90.88,231351,1,BA,29
2010,102.8,210246,2,BA,29
2010,99.2,205140,6,BA,29
2010,100.27,205540,8,BA,29
2010,62.15,140217,10,BA,29
2010,85.31,257245,1,MG,31
2010,115.83,255981,2,MG,31
2010,108.33,241446,6,MG,31
2010,109.72,244257,8,MG,31
2010,143.1,329122,10,MG,31
2010,90.83,54992,1,ES,32
2010,108.64,52047,2,ES,32
2010,2.64,529,6,ES,32
2010,105.62,51052,8,ES,32
2010,24.53,13079,10,ES,32
2010,50.01,22981,13,ES,32
2010,112.35,234528,1,RJ,33
2010,108.53,199592,2,RJ,33
2010,3.16,765,6,RJ,33
2010,104.52,195513,8,RJ,33
2010,9.37,18072,10,RJ,33
2010,85.65,607038,1,SP,35
2010,104.92,573280,2,SP,35
2010,69.91,114673,6,SP,35
2010,103.83,572223,8,SP,35
2010,6.44,63632,10,SP,35
2010,100.74,154864,1,PR,41
2010,105.4,149422,2,PR,41
2010,90.86,106851,6,PR,41
2010,102.57,145876,8,PR,41
2010,3.43,6353,10,PR,41
2010,39.07,52743,13,PR,41
2010,89.86,86300,1,SC,42
2010,106.31,82690,2,SC,42
2010,67.8,19999,6,SC,42
2010,104.4,82389,8,SC,42
2010,4.45,4764,10,SC,42
2010,95.06,128689,1,RS,43
2010,102.57,123041,2,RS,43
2010,56.28,39181,6,RS,43
2010,101.26,121568,8,RS,43
2010,4.32,3741,10,RS,43
2010,92.34,42367,1,MS,50
2010,107.55,40405,2,MS,50
2010,102.02,37683,6,MS,50
2010,103.98,38791,8,MS,50
2010,98.53,47812,1,MT,51
2010,110.2,47435,2,MT,51
2010,103.78,45349,6,MT,51
2010,108.99,46794,8,MT,51
2010,3.96,811,10,MT,51
2010,10.94,4565,13,MT,51
2010,105.21,103479,1,GO,52
2010,109.99,89406,2,GO,52
2010,106.64,89424,6,GO,52
2010,106.15,85312,8,GO,52
2010,5.54,7724,10,GO,52
2010,113.36,49799,1,DF,53
2010,104.56,17536,15,AC,12
2010,64.36,11252,18,AC,12
2010,93.93,15510,20,AC,12
2010,102.44,16330,22,AC,12
2010,94.01,69942,15,AM,13
2010,49.76,44380,18,AM,13
2010,99.2,70596,20,AM,13
2010,110.57,75715,22,AM,13
2011,99.29,88693,1,AM,13
2011,93.71,69013,2,AM,13
2010,95.12,9318,15,RR,14
2010,64.11,6906,18,RR,14
2010,86.18,8872,20,RR,14
2010,106.22,9104,22,RR,14
2011,100.7,11086,1,RR,14
2010,109.56,147442,15,PA,15
2010,67.67,95397,18,PA,15
2010,108.06,144244,20,PA,15
2010,116.34,158243,22,PA,15
2011,107.31,171319,1,PA,15
2010,117.93,12974,15,AP,16
2010,94.68,10512,18,AP,16
2010,115.05,13254,20,AP,16
2010,124.05,13166,22,AP,16
2011,85.32,15974,1,AP,16
2010,40.01,8928,13,TO,17
2010,106.85,24213,15,TO,17
2010,89.22,20824,18,TO,17
2010,106.32,24218,20,TO,17
2010,105.73,23745,22,TO,17
2011,97.58,25555,1,TO,17
2010,114.85,131755,15,MA,21
2010,78.13,89992,18,MA,21
2010,113.11,128805,20,MA,21
2010,115.98,135911,22,MA,21
2011,99.76,151712,1,MA,21
2011,108.05,123978,2,MA,21
2010,100.6,49400,15,PI,22
2010,80.24,40851,18,PI,22
2010,99.86,49299,20,PI,22
2010,102.11,49923,22,PI,22
2011,53.19,51094,1,PI,22
2010,107.27,132742,15,CE,23
2010,97.37,115110,18,CE,23
2010,107.48,133297,20,CE,23
2010,105.24,136520,22,CE,23
2011,97.2,139239,1,CE,23
2011,106.35,131536,2,CE,23
2010,103.52,47268,15,RN,24
2010,80.81,37048,18,RN,24
2010,102.74,46472,20,RN,24
2010,104.54,49248,22,RN,24
2011,74,58282,1,RN,24
2010,104.7,60581,15,PB,25
2010,86.11,46264,18,PB,25
2010,105.05,60748,20,PB,25
2010,108.3,71584,22,PB,25
2011,56.19,68059,1,PB,25
2010,105.45,143483,15,PE,26
2010,86.39,118077,18,PE,26
2010,105.81,144861,20,PE,26
2010,103.94,148602,22,PE,26
2011,79.7,156620,1,PE,26
2010,104.2,55727,15,AL,27
2010,79.85,41485,18,AL,27
2010,104.77,54905,20,AL,27
2010,100.85,54678,22,AL,27
2011,95.04,55394,1,AL,27
2011,104.92,50105,2,AL,27
2010,42.08,12528,13,SE,28
2010,102.83,35044,15,SE,28
2010,95.62,31407,18,SE,28
2010,102.94,34973,20,SE,28
2010,102.68,34471,22,SE,28
2010,102.37,208801,15,BA,29
2010,77.51,157025,18,BA,29
2010,102.8,210214,20,BA,29
2010,106.33,224135,22,BA,29
2011,89.23,229056,1,BA,29
2011,102.82,214740,2,BA,29
2010,114.76,253366,15,MG,31
2010,105.81,235205,18,MG,31
2010,115.72,255334,20,MG,31
2010,113.55,251626,22,MG,31
2011,83.8,259580,1,MG,31
2010,109.24,53039,15,ES,32
2010,98.25,46850,18,ES,32
2010,108.55,51839,20,ES,32
2010,106.18,51316,22,ES,32
2011,90.24,53146,1,ES,32
2011,112.29,54516,2,ES,32
2010,110.63,231439,15,RJ,33
2010,96.34,170877,18,RJ,33
2010,108.52,199543,20,RJ,33
2010,106.51,205694,22,RJ,33
2011,110.21,246971,1,RJ,33
2010,49.88,251310,13,SP,35
2010,104.75,578068,15,SP,35
2010,98.89,534019,18,SP,35
2010,104.85,570101,20,SP,35
2010,101.35,567951,22,SP,35
2010,104.28,148567,15,PR,41
2010,97.9,136725,18,PR,41
2010,105.38,149277,20,PR,41
2010,99.41,142665,22,PR,41
2011,102.06,158910,1,PR,41
2010,65.24,47167,13,SC,42
2010,106.48,82456,15,SC,42
2010,99.88,77890,18,SC,42
2010,106.07,81798,20,SC,42
2010,104.91,84528,22,SC,42
2010,22.29,19538,13,RS,43
2010,102.13,123408,15,RS,43
2010,95.13,109824,18,RS,43
2010,102.54,122289,20,RS,43
2010,102.46,125127,22,RS,43
2011,96.21,135249,1,RS,43
2010,107.28,40118,15,MS,50
2010,94.17,35259,18,MS,50
2010,107.53,40240,20,MS,50
2010,107.74,40352,22,MS,50
2011,93.73,43275,1,MS,50
2010,113.83,48664,15,MT,51
2010,95.62,41505,18,MT,51
2010,110.11,47368,20,MT,51
2010,109.56,47353,22,MT,51
2011,98.31,50895,1,MT,51
2011,110.36,48088,2,MT,51
2010,108.42,87946,15,GO,52
2010,100.15,75655,18,GO,52
2010,109.94,87244,20,GO,52
2010,113.01,93416,22,GO,52
2011,106.84,105101,1,GO,52
2010,94.2,41380,15,DF,53
2011,91,16246,6,AC,12
2011,92.37,15809,8,AC,12
2011,71.8,12675,10,AC,12
2011,52.35,8571,13,AC,12
2011,101.36,18717,15,AC,12
2011,84.99,67978,6,AM,13
2011,88.79,68315,8,AM,13
2011,74.54,62987,10,AM,13
2011,56,46429,13,AM,13
2011,89.39,65908,15,AM,13
2011,54.51,48502,18,AM,13
2011,87.54,9241,2,RR,14
2011,87.01,8971,6,RR,14
2011,86.12,8990,8,RR,14
2011,82.56,9043,10,RR,14
2011,62.09,7142,13,RR,14
2011,100.84,136890,6,PA,15
2011,102.97,137930,8,PA,15
2011,63.29,87855,10,PA,15
2011,47.39,66048,13,PA,15
2011,107.5,144821,15,PA,15
2011,90.65,11543,6,AP,16
2011,104.78,12649,8,AP,16
2011,77.11,10693,10,AP,16
2011,69.41,8834,13,AP,16
2011,100.36,12092,15,AP,16
2011,107.63,25065,2,TO,17
2011,100.17,23263,6,TO,17
2011,106.28,24546,8,TO,17
2011,120.78,29489,10,TO,17
2011,99.1,23485,13,TO,17
2011,107.11,24813,15,TO,17
2011,106.58,125465,6,MA,21
2011,105.15,119917,8,MA,21
2011,71.56,87112,10,MA,21
2011,52.57,62724,13,MA,21
2011,109.77,127189,15,MA,21
2011,95.13,47334,6,PI,22
2011,100.27,49487,8,PI,22
2011,106.25,55315,10,PI,22
2011,76.85,40008,13,PI,22
2011,102.13,50275,15,PI,22
2011,0.47,146,6,CE,23
2011,105.49,129085,8,CE,23
2011,104.89,130016,10,CE,23
2011,85.73,107261,13,CE,23
2011,106.41,131381,15,CE,23
2011,97.68,116195,18,CE,23
2011,102.82,47447,2,RN,24
2011,0.56,39,6,RN,24
2011,102.84,47684,8,RN,24
2011,88.32,44188,10,RN,24
2011,85.47,39305,13,RN,24
2011,15,247,6,PB,25
2011,97.76,58986,8,PB,25
2011,86.78,49600,10,PB,25
2011,87.77,49728,13,PB,25
2011,101.34,61192,15,PB,25
2011,3.24,533,6,PE,26
2011,104.56,146081,8,PE,26
2011,105.3,153355,10,PE,26
2011,93.32,131448,13,PE,26
2011,110,155417,15,PE,26
2011,2.2,150,6,AL,27
2011,102.95,49829,8,AL,27
2011,95.49,48826,10,AL,27
2011,76.18,37705,13,AL,27
2011,104.61,50258,15,AL,27
2011,106.66,36251,2,SE,28
2011,0.74,39,6,SE,28
2011,105.29,35815,8,SE,28
2011,109.99,36116,10,SE,28
2011,101.24,32985,13,SE,28
2011,96.86,200814,6,BA,29
2011,100.6,208854,8,BA,29
2011,96.27,203440,10,BA,29
2011,69.45,144666,13,BA,29
2011,102.6,211820,15,BA,29
2011,82.7,169554,18,BA,29
2011,111.27,251089,6,MG,31
2011,111.26,247345,8,MG,31
2011,114.79,267561,10,MG,31
2011,112.53,255486,13,MG,31
2011,116.63,260449,15,MG,31
2011,108.17,242781,18,MG,31
2011,1.85,339,6,ES,32
2011,109.49,53492,8,ES,32
2011,128.2,62898,10,ES,32
2011,111.02,54650,13,ES,32
2011,112.29,55711,15,ES,32
2011,107.78,211039,2,RJ,33
2011,3.65,717,6,RJ,33
2011,104.59,205330,8,RJ,33
2011,115.21,231487,10,RJ,33
2011,79.7,150354,13,RJ,33
2011,112.46,242886,15,RJ,33
2011,106.92,590306,2,SP,35
2011,77.39,122354,6,SP,35
2011,106.56,594053,8,SP,35
2011,133.84,730347,10,SP,35
2011,95.59,518358,13,SP,35
2011,107.17,154522,2,PR,41
2011,98.76,115591,6,PR,41
2011,103.79,150420,8,PR,41
2011,127.48,179665,10,PR,41
2011,99.41,140492,13,PR,41
2011,106.29,152898,15,PR,41
2011,108.52,85386,2,SC,42
2011,77.58,24134,6,SC,42
2011,106.32,84462,8,SC,42
2011,141.61,109336,10,SC,42
2011,109.74,85750,13,SC,42
2011,103.44,126504,2,RS,43
2011,64.38,46560,6,RS,43
2011,101.98,125131,8,RS,43
2011,130.1,156465,10,RS,43
2011,104.18,124003,13,RS,43
2011,103.57,127058,15,RS,43
2011,101.67,39824,6,MS,50
2011,104.92,40252,8,MS,50
2011,117.38,45621,10,MS,50
2011,95.5,36147,13,MS,50
2011,106.63,38467,15,MS,50
2011,105.79,46493,6,MT,51
2011,110.18,48014,8,MT,51
2011,114.4,51891,10,MT,51
2011,86.83,36101,13,MT,51
2011,113.34,50028,15,MT,51
2011,112.92,94410,6,GO,52
2011,107.23,87792,8,GO,52
2011,140.25,108044,10,GO,52
2011,114.07,87303,13,GO,52
2011,116.76,93671,15,GO,52
2011,3.86,1695,6,DF,53
2011,95.13,16255,20,AC,12
2011,96.15,17749,22,AC,12
2012,74.96,17700,1,AC,12
2012,89.64,14761,2,AC,12
2012,92.4,15921,6,AC,12
2011,90.98,67863,20,AM,13
2011,98.25,71599,22,AM,13
2012,102.2,93902,1,AM,13
2012,94.04,70529,2,AM,13
2012,85.12,70818,6,AM,13
2012,93.52,71077,8,AM,13
2011,65.91,7026,18,RR,14
2011,79.26,8819,20,RR,14
2011,100.2,9440,22,RR,14
2012,77.15,11377,1,RR,14
2012,74.75,7847,2,RR,14
2011,73.76,101994,18,PA,15
2011,102.36,136865,20,PA,15
2011,115.75,155818,22,PA,15
2012,101.87,162045,1,PA,15
2012,95.56,127520,2,PA,15
2012,99.98,135488,6,PA,15
2011,103.67,12788,20,AP,16
2011,109.15,13295,22,AP,16
2012,86.61,15125,1,AP,16
2012,102.45,12461,2,AP,16
2012,97.42,12086,6,AP,16
2011,92.43,21502,18,TO,17
2011,107.34,24978,20,TO,17
2011,98.66,22767,22,TO,17
2012,92.77,24482,1,TO,17
2012,98.03,22263,2,TO,17
2012,100.43,23382,6,TO,17
2011,103.26,117638,20,MA,21
2011,116.19,139440,22,MA,21
2012,87.31,140959,1,MA,21
2012,93.8,107147,2,MA,21
2012,104.89,124337,6,MA,21
2011,86.06,43354,18,PI,22
2011,102.23,50540,20,PI,22
2011,97.77,49534,22,PI,22
2012,47.37,49401,1,PI,22
2012,95.42,47441,2,PI,22
2011,106.35,131535,20,CE,23
2011,107.81,145731,22,CE,23
2012,91.75,135348,1,CE,23
2012,99.77,123285,2,CE,23
2012,0.38,117,6,CE,23
2012,101.48,125694,8,CE,23
2011,88.75,40365,18,RN,24
2011,102.8,47433,20,RN,24
2011,98.53,48636,22,RN,24
2012,71.87,55012,1,RN,24
2012,97.67,45823,2,RN,24
2011,85.9,50640,18,PB,25
2011,102.01,61043,20,PB,25
2011,99.94,61413,22,PB,25
2012,45.45,65209,1,PB,25
2012,86.01,52750,2,PB,25
2012,27.04,283,6,PB,25
2011,92.05,127289,18,PE,26
2011,108.81,151594,20,PE,26
2011,106.18,161186,22,PE,26
2012,72.68,151584,1,PE,26
2012,100.34,141556,2,PE,26
2011,104.92,50105,20,AL,27
2011,99.18,49891,22,AL,27
2012,84.93,59347,1,AL,27
2012,91.15,48323,2,AL,27
2012,2.32,159,6,AL,27
2012,95.54,51336,8,AL,27
2011,101.2,33362,18,SE,28
2011,106.66,36238,20,SE,28
2011,100.59,34399,22,SE,28
2012,89.03,32381,1,SE,28
2012,102.91,34137,2,SE,28
2011,102.77,214525,20,BA,29
2011,102.85,218296,22,BA,29
2012,82.37,216081,1,BA,29
2012,95.89,203697,2,BA,29
2012,93.45,198934,6,BA,29
2012,96.04,200793,8,BA,29
2011,117.06,262162,20,MG,31
2011,112.7,254340,22,MG,31
2012,79.85,260744,1,MG,31
2012,107.75,246544,2,MG,31
2012,108.91,246886,6,MG,31
2011,112.14,54324,20,ES,32
2011,105.54,53397,22,ES,32
2012,91.15,53068,1,ES,32
2012,104.48,52403,2,ES,32
2012,0.93,411,6,ES,32
2011,98.39,184993,18,RJ,33
2011,107.77,210896,20,RJ,33
2011,105.89,232066,22,RJ,33
2012,107.12,232968,1,RJ,33
2012,100.28,197818,2,RJ,33
2011,102.68,562206,18,SP,35
2011,106.84,586365,20,SP,35
2011,105.35,600450,22,SP,35
2012,84.46,622359,1,SP,35
2012,102.96,566786,2,SP,35
2011,98.78,139037,18,PR,41
2011,107.15,154429,20,PR,41
2011,103.34,147061,22,PR,41
2012,98.49,155011,1,PR,41
2012,101.79,149504,2,PR,41
2012,96.77,114698,6,PR,41
2011,103.87,80707,18,SC,42
2011,108.39,84307,20,SC,42
2011,104.8,83265,22,SC,42
2012,89.2,87014,1,SC,42
2012,104.37,82690,2,SC,42
2011,95.15,112343,18,RS,43
2011,103.4,125816,20,RS,43
2011,102.74,125456,22,RS,43
2012,94.27,135305,1,RS,43
2012,95.16,114384,2,RS,43
2012,74.05,65709,6,RS,43
2011,105.43,40997,20,MS,50
2011,103.35,38768,22,MS,50
2012,90.11,42421,1,MS,50
2012,103.4,40153,2,MS,50
2012,100.83,39584,6,MS,50
2011,100.43,42803,18,MT,51
2011,109.86,47858,20,MT,51
2011,110.18,47729,22,MT,51
2012,96.02,52072,1,MT,51
2012,108.18,46365,2,MT,51
2011,114.32,91105,20,GO,52
2011,116.22,101044,22,GO,52
2012,103.31,98627,1,GO,52
2012,102.52,78080,2,GO,52
2012,108.61,89683,6,GO,52
2012,83.17,14010,10,AC,12
2012,18.82,2762,12,AC,12
2012,72.14,11742,13,AC,12
2012,94.69,16194,15,AC,12
2012,73.04,12433,18,AC,12
2012,86.57,66330,10,AM,13
2012,22.55,18213,12,AM,13
2012,72.57,56984,13,AM,13
2012,92.55,69525,15,AM,13
2012,65.37,51374,18,AM,13
2012,77.54,8126,8,RR,14
2012,78.21,8156,10,RR,14
2012,22.62,2752,12,RR,14
2012,65.3,7570,13,RR,14
2012,79.82,8554,15,RR,14
2012,100.45,133148,8,PA,15
2012,91.43,121529,10,PA,15
2012,15.88,21101,12,PA,15
2012,78.98,103240,13,PA,15
2012,103.61,139453,15,PA,15
2012,79.78,105539,18,PA,15
2012,106.15,12408,10,AP,16
2012,12.58,2256,12,AP,16
2012,98.74,10807,13,AP,16
2012,98.35,13248,15,AP,16
2012,91.78,10373,18,AP,16
2012,100.58,23285,8,TO,17
2012,98.63,24114,10,TO,17
2012,40.36,9029,12,TO,17
2012,98.11,23156,13,TO,17
2012,99.43,23101,15,TO,17
2012,102.9,120406,8,MA,21
2012,94.19,110180,10,MA,21
2012,24.17,29440,12,MA,21
2012,79.07,94249,13,MA,21
2012,103.31,120534,15,MA,21
2012,84.75,97862,18,MA,21
2012,95.91,47504,8,PI,22
2012,97.13,49498,10,PI,22
2012,22.77,11619,12,PI,22
2012,93.84,46905,13,PI,22
2012,95.93,47951,15,PI,22
2012,99.45,126575,10,CE,23
2012,28.1,36100,12,CE,23
2012,95.8,118200,13,CE,23
2012,101.43,128487,15,CE,23
2012,95.28,116486,18,CE,23
2012,103.55,47447,8,RN,24
2012,99.34,46573,10,RN,24
2012,19.23,8204,12,RN,24
2012,94.35,43258,13,RN,24
2012,98.08,45953,15,RN,24
2012,87.71,57798,8,PB,25
2012,84.88,52131,10,PB,25
2012,27.26,17524,12,PB,25
2012,81.77,50097,13,PB,25
2012,86.54,55258,15,PB,25
2012,78.43,47787,18,PB,25
2012,103.27,147026,8,PE,26
2012,98.84,142923,10,PE,26
2012,25.64,35298,12,PE,26
2012,96.86,135007,13,PE,26
2012,99.88,141918,15,PE,26
2012,93,51508,10,AL,27
2012,29.36,16085,12,AL,27
2012,86.68,45760,13,AL,27
2012,90.93,50038,15,AL,27
2012,80.53,41921,18,AL,27
2012,62.37,32238,20,AL,27
2012,101.71,33883,8,SE,28
2012,101.54,34414,10,SE,28
2012,25.7,8582,12,SE,28
2012,102.07,33324,13,SE,28
2012,102.75,33984,15,SE,28
2012,94.26,201147,10,BA,29
2012,7.28,13166,12,BA,29
2012,87.75,182807,13,BA,29
2012,96.1,202999,15,BA,29
2012,82.32,169091,18,BA,29
2012,111.53,254090,8,MG,31
2012,107.26,254141,10,MG,31
2012,27.65,70167,12,MG,31
2012,107.55,248947,13,MG,31
2012,108.38,248823,15,MG,31
2012,102.53,236652,18,MG,31
2012,106.62,52193,8,ES,32
2012,102.92,51963,10,ES,32
2012,31.95,16938,12,ES,32
2012,103.17,51713,13,ES,32
2012,106.97,54000,15,ES,32
2012,102.95,200597,8,RJ,33
2012,103.05,204871,10,RJ,33
2012,33.81,67314,12,RJ,33
2012,90.07,173834,13,RJ,33
2012,104.82,209790,15,RJ,33
2012,95.22,179024,18,RJ,33
2012,103.27,583085,8,SP,35
2012,103.05,590731,10,SP,35
2012,20.79,143369,12,SP,35
2012,97.23,535842,13,SP,35
2012,103.09,577072,15,SP,35
2012,100.08,147780,8,PR,41
2012,101.52,148960,10,PR,41
2012,24.52,32919,12,PR,41
2012,99.47,141613,13,PR,41
2012,99.18,144370,15,PR,41
2012,94.75,136704,18,PR,41
2012,105.15,82958,8,SC,42
2012,109.56,86989,10,SC,42
2012,32.08,27653,12,SC,42
2012,107.29,84031,13,SC,42
2012,105.53,83417,15,SC,42
2012,101.08,122982,8,RS,43
2012,99.03,126142,10,RS,43
2012,37.17,47025,12,RS,43
2012,97.3,119702,13,RS,43
2012,97.17,119476,15,RS,43
2012,93.04,112221,18,RS,43
2012,103.33,40063,8,MS,50
2012,103.86,40474,10,MS,50
2012,33.03,12194,12,MS,50
2012,100.39,38707,13,MS,50
2012,105.22,41181,15,MS,50
2012,109.76,47788,8,MT,51
2012,108.11,47771,10,MT,51
2012,22.97,10946,12,MT,51
2012,102.48,42932,13,MT,51
2012,111.47,48224,15,MT,51
2012,103.14,43647,18,MT,51
2012,110.51,89884,8,GO,52
2012,110.13,88676,10,GO,52
2012,40.22,35750,12,GO,52
2012,107.46,83825,13,GO,52
2012,107,88325,15,GO,52
2012,93.01,15219,22,AC,12
2013,75.34,18890,1,AC,12
2013,78.91,14694,2,AC,12
2013,7.62,272,3,AC,12
2013,0,1488,4,AC,12
2012,71.86,52316,20,AM,13
2012,99.76,78191,22,AM,13
2013,106.43,88990,1,AM,13
2013,97.31,65655,2,AM,13
2013,5.03,1729,3,AM,13
2012,52.12,5095,20,RR,14
2012,81.04,8462,22,RR,14
2013,41.72,9303,1,RR,14
2013,90.23,8204,2,RR,14
2013,16.17,1141,3,RR,14
2012,80.12,106419,20,PA,15
2012,107.11,145769,22,PA,15
2013,103.35,167041,1,PA,15
2013,97.57,127201,2,PA,15
2013,11.52,4417,3,PA,15
2013,0,10456,4,PA,15
2012,93.8,10205,20,AP,16
2012,102.21,13088,22,AP,16
2013,103.52,17692,1,AP,16
2013,112.1,13803,2,AP,16
2013,0.63,59,3,AP,16
2012,57.67,13234,20,TO,17
2012,102,22816,22,TO,17
2013,95.43,23039,1,TO,17
2013,108.07,24612,2,TO,17
2013,8.84,563,3,TO,17
2012,71.18,77707,20,MA,21
2012,102.54,121363,22,MA,21
2013,89.54,137377,1,MA,21
2013,102.77,117977,2,MA,21
2013,9.38,5155,3,MA,21
2013,0,14967,4,MA,21
2012,73.77,35822,20,PI,22
2012,97.98,50205,22,PI,22
2013,46.41,48407,1,PI,22
2013,93.76,45533,2,PI,22
2013,10.53,1238,3,PI,22
2012,71.97,87185,20,CE,23
2012,99.5,128247,22,CE,23
2013,95.8,139709,1,CE,23
2013,104.46,127276,2,CE,23
2013,10.76,3723,3,CE,23
2013,0,5197,4,CE,23
2012,80.17,37619,20,RN,24
2012,101.51,48254,22,RN,24
2013,71.11,52490,1,RN,24
2013,96.21,42445,2,RN,24
2013,12.45,1476,3,RN,24
2012,60.83,35226,20,PB,25
2012,87.33,55645,22,PB,25
2013,49.72,65991,1,PB,25
2013,103.25,57777,2,PB,25
2013,14.75,2146,3,PB,25
2013,0,4246,4,PB,25
2012,75.39,106258,20,PE,26
2012,101.36,148315,22,PE,26
2013,68.85,149408,1,PE,26
2013,102.19,137584,2,PE,26
2013,12.77,9182,3,PE,26
2012,93.31,51681,22,AL,27
2013,90.92,61087,1,AL,27
2013,96.41,50014,2,AL,27
2013,13.22,1871,3,AL,27
2013,0,4042,4,AL,27
2012,77.9,25555,20,SE,28
2012,103.15,34157,22,SE,28
2013,97.1,33742,1,SE,28
2013,105.74,34718,2,SE,28
2013,6.05,223,3,SE,28
2012,90.37,190531,20,BA,29
2012,98.91,213043,22,BA,29
2013,85.87,217606,1,BA,29
2013,95.83,196025,2,BA,29
2013,10.9,10167,3,BA,29
2012,81.4,176377,20,MG,31
2012,111.11,264627,22,MG,31
2013,86.1,270424,1,MG,31
2013,118.42,268283,2,MG,31
2013,9.02,6470,3,MG,31
2013,0,9594,4,MG,31
2012,72.94,35465,20,ES,32
2012,108.84,54072,22,ES,32
2013,90.56,55536,1,ES,32
2013,107,52006,2,ES,32
2013,7.11,1244,3,ES,32
2012,66.46,130504,20,RJ,33
2012,100.96,210452,22,RJ,33
2013,110.44,235729,1,RJ,33
2013,104.34,204395,2,RJ,33
2013,7.23,2755,3,RJ,33
2013,0,20006,4,RJ,33
2012,83.91,423417,20,SP,35
2012,105.42,595663,22,SP,35
2013,83.47,632503,1,SP,35
2013,104.39,611188,2,SP,35
2013,6.14,14724,3,SP,35
2012,79.36,116585,20,PR,41
2012,103.61,149079,22,PR,41
2013,110.34,168189,1,PR,41
2013,112.97,158335,2,PR,41
2013,6.67,1506,3,PR,41
2012,72.73,55037,20,SC,42
2012,106.31,83736,22,SC,42
2013,86.27,89430,1,SC,42
2013,104.89,85935,2,SC,42
2013,8.65,1356,3,SC,42
2012,59.16,67359,20,RS,43
2012,98.65,122437,22,RS,43
2013,111.43,152706,1,RS,43
2013,115.79,140676,2,RS,43
2013,7.95,2241,3,RS,43
2013,0,8872,4,RS,43
2012,71.21,27959,20,MS,50
2012,104.01,40569,22,MS,50
2013,112.15,47717,1,MS,50
2013,136.41,47406,2,MS,50
2013,8.13,1054,3,MS,50
2012,86.35,35419,20,MT,51
2012,106.63,48136,22,MT,51
2013,99.75,54578,1,MT,51
2013,114.2,50241,2,MT,51
2013,13.14,1656,3,MT,51
2013,0,2480,4,MT,51
2012,63.12,42330,20,GO,52
2012,112.75,94170,22,GO,52
2013,115.18,104426,1,GO,52
2013,127.24,95666,2,GO,52
2013,9.91,2928,3,GO,52
2012,60.57,26609,20,DF,53
2013,40.59,8466,5,AC,12
2013,80.44,14968,6,AC,12
2013,81.64,15094,8,AC,12
2013,75.45,14293,10,AC,12
2013,50.93,36861,5,AM,13
2013,90.58,69525,6,AM,13
2013,97.22,65782,8,AM,13
2013,93.83,65726,10,AM,13
2013,84.71,58211,11,AM,13
2013,93.82,64515,12,AM,13
2013,42.21,3985,5,RR,14
2013,85.21,7939,6,RR,14
2013,90.78,8251,8,RR,14
2013,90.83,8237,10,RR,14
2013,72.76,6896,11,RR,14
2013,56.67,78115,5,PA,15
2013,97.06,127845,6,PA,15
2013,101.49,132625,8,PA,15
2013,97.46,127639,10,PA,15
2013,85.52,112679,11,PA,15
